store_key,store_id,store_name,province_id,province_name
954,15709,BHX_TNI_NTH - Ninh Đức (chợ Cư Trú),1028,Tỉnh Tây Ninh
955,14691,BHX_THO_THO - Ba Chè,1015,Tỉnh Thanh Hóa
956,27958,BHX_LDO_PTH - Lê Hồng Phong,1025,Tỉnh Lâm Đồng
957,27995,BHX_DTH_CGA - Song Bình,1029,Tỉnh Đồng Tháp
958,14725,BHX_CMA_CMA - 411 Nguyễn Trãi,1033,Tỉnh Cà Mau
959,14113,BHX_QNA_DXU - Hùng Vương,1020,Thành phố Đà Nẵng
960,29762,BHX_HCM_TSH - 163 Bạch Đằng,1027,Thành phố Hồ Chí Minh
961,14700,BHX_DTH_CTH - Phú Hựu,1029,Tỉnh Đồng Tháp
962,15631,BHX_THO_HHO - Đông Phú,1015,Tỉnh Thanh Hóa
963,13119,BHX_HCM_TDU - 80 Ngô Chí Quốc (HUB),1027,Thành phố Hồ Chí Minh
964,9278,BHX_TGI_GCD - Bình Ân,1029,Tỉnh Đồng Tháp
965,27954,BHX_KHH_TBA - Ấn Đạt,1023,Tỉnh Khánh Hòa
966,14345,BHX_GLA_KBA - 09 Phan Bội Châu,1022,Tỉnh Gia Lai
967,4757,BHX_DON_VCU - 1053 TL768 Thạnh Phú (Changsin 2),1026,Tỉnh Đồng Nai
968,13802,BHX_TNI_TNI - Kho Lạnh Trần Đại Nghĩa (HUB),1028,Tỉnh Tây Ninh
969,14963,BHX_NAN_VIN - 2 Nguyễn Duy Trinh,1016,Tỉnh Nghệ An
970,28861,BHX_DON_APH - Tam An,1026,Tỉnh Đồng Nai
971,6967,BHX_DON_TNH - 134 Xã Lộ 25,1026,Tỉnh Đồng Nai
972,9251,BHX_BDU_TAN - An Thạnh,1027,Thành phố Hồ Chí Minh
973,10464,BHX_DON_BHO - Kho XLCL Long Bình,1026,Tỉnh Đồng Nai
974,5818,BHX_STR_NNA - Thửa 396 Ngã Năm,1032,Thành phố Cần Thơ
975,14498,BHX_QBI_DHO - 74 Phan Đình Phùng,1018,Tỉnh Quảng Trị
976,6430,BHX_CMA_TVT - Khóm 7 Sông Đốc,1033,Tỉnh Cà Mau
977,15555,BHX_HTI_KAN - Hưng Trí,1017,Tỉnh Hà Tĩnh
978,4691,BHX_BRV_BRI - 115 Trần Hưng Đạo (Chợ Phước Nguyên),1027,Thành phố Hồ Chí Minh
979,28933,BHX_QNG_KTU - Trần Phú,1021,Tỉnh Quảng Ngãi
980,14830,BHX_HCM_TPH - 187 Tân Sơn Nhì,1027,Thành phố Hồ Chí Minh
981,7300,BHX_HCM_Q12 - 31 Vườn Lài,1027,Thành phố Hồ Chí Minh
982,10397,BHX_HCM_Q05 - 82 Tản Đà,1027,Thành phố Hồ Chí Minh
983,5473,BHX_BTR_CLA - Thửa 66 Long Thới,1030,Tỉnh Vĩnh Long
984,14493,BHX_DNA_NHS - 76 Bùi Tá Hán,1020,Thành phố Đà Nẵng
985,6564,BHX_TNI_DMC - Ninh Hưng 1 (Chà Là),1028,Tỉnh Tây Ninh
986,2012,BHX_HCM_BTA - 97 Khiếu Năng Tĩnh,1027,Thành phố Hồ Chí Minh
987,5294,BHX_BTH_HTB - Thửa 25 Ma Lâm,1025,Tỉnh Lâm Đồng
988,3069,BHX_HCM_BCH - D16/40B/1 Ấp 4 (Hưng Long),1027,Thành phố Hồ Chí Minh
989,5214,BHX_DON_BHO - 22 Đặng Văn Trơn (Chợ Hiệp Hòa),1026,Tỉnh Đồng Nai
990,4683,BHX_AGI_CDO - Thửa 326 Thủ Khoa Nghĩa,1031,Tỉnh An Giang
991,8040,BHX_LDO_DLI - 84 Thôn 3 (Tân Lâm),1025,Tỉnh Lâm Đồng
992,27938,BHX_NAN_THO - Tam Hợp,1016,Tỉnh Nghệ An
993,3652,BHX_HCM_Q04 - 25 Nguyễn Khoái,1027,Thành phố Hồ Chí Minh
994,4917,BHX_BPH_DPH - Lô 31 ĐT741 Tân An,1026,Tỉnh Đồng Nai
995,15541,BHX_VLO_VLO - Võ Văn Kiệt,1030,Tỉnh Vĩnh Long
996,3970,BHX_HCM_TDU - 71 Hiệp Bình,1027,Thành phố Hồ Chí Minh
997,6968,BHX_HCM_BTH - 88 Phan Văn Hân,1027,Thành phố Hồ Chí Minh
998,5942,BHX_LAN_TAN - Thửa 431 Khánh Hậu,1028,Tỉnh Tây Ninh
999,3547,BHX_HCM_BCH - C7/2-C7/3 Phạm Hùng,1027,Thành phố Hồ Chí Minh
1000,5334,BHX_VLO_MTH - Ấp Chợ (Mỹ An),1030,Tỉnh Vĩnh Long
1001,28129,BHX_NBI_GVI - Chợ Me,1014,Tỉnh Ninh Bình
1002,3827,BHX_HCM_TDU - 153 Tân Lập 2,1027,Thành phố Hồ Chí Minh
1003,15660,BHX_HTI_KYA - Đồng Phú,1017,Tỉnh Hà Tĩnh
1004,28567,BHX_LDO_DTE - Đạ Tẻh,1025,Tỉnh Lâm Đồng
1005,29982,BHX_HCM_VLO - F12/6N Phạm Thị Nghĩ,1027,Thành phố Hồ Chí Minh
1006,14581,BHX_TTH_THO - Thuận An,1019,Thành phố Huế
1007,9247,BHX_NTH_NPH - Phước Dân,1023,Tỉnh Khánh Hòa
1008,14695,BHX_HCM_Q11 - 129B Bình Thới,1027,Thành phố Hồ Chí Minh
1009,14834,BHX_NTH_TNA - Phước Nam,1023,Tỉnh Khánh Hòa
1010,5173,BHX_HCM - Kho Chênh Lệch Hàng Tươi Sống,1027,Thành phố Hồ Chí Minh
1011,4843,BHX_TGI_GCD - Thửa 595 Kiểng Phước,1029,Tỉnh Đồng Tháp
1012,28678,BHX_HCM_TNH - A10/1 Nguyễn Cửu Phú,1027,Thành phố Hồ Chí Minh
1013,14355,BHX_BDI_QNH - 220 Âu Cơ,1022,Tỉnh Gia Lai
1014,10357,BHX_HCM_Q07 - 63 Bùi Văn Ba,1027,Thành phố Hồ Chí Minh
1015,4284,BHX_TNI_TNI - 9-11 Hẻm 42 Cách Mạng Tháng Tám,1028,Tỉnh Tây Ninh
1016,15468,BHX_DNA_TKH - 8 Thái Thị Bôi,1020,Thành phố Đà Nẵng
1017,6518,BHX_BPH_BDA - ĐT760 Bình Minh,1026,Tỉnh Đồng Nai
1018,29848,BHX_DON_PAN - Long Thọ 3,1026,Tỉnh Đồng Nai
1019,14297,BHX_QNA_DBA - Điện Dương,1020,Thành phố Đà Nẵng
1020,28107,BHX_HCM_TTH - 322 Nguyễn Thị Kiểu,1027,Thành phố Hồ Chí Minh
1021,8909,BHX_BPH_DXO - Tân Bình OFF,1026,Tỉnh Đồng Nai
1022,8372,BHX_BPH_DPH - Kho Đồng Phú (HUB),1026,Tỉnh Đồng Nai
1023,15176,BHX_CTH_CRA - Kho Lạnh Thốt Nốt (HUB),1032,Thành phố Cần Thơ
1024,30037,BHX_HPH_TDO - Điện Biên Phủ,1012,Thành phố Hải Phòng
1025,4044,BHX_HCM_BCH - Kho xử lý nhập mua khác tỉnh,1027,Thành phố Hồ Chí Minh
1026,4339,BHX_TNI_GDA - Thửa 429 Phước Đức,1028,Tỉnh Tây Ninh
1027,6225,BHX_BDU_TUY - Thửa 12 Uyên Hưng,1027,Thành phố Hồ Chí Minh
1028,6824,BHX_DLA_KBO - 221 Nguyễn Tất Thành,1024,Tỉnh Đắk Lắk
1029,6267,BHX_TVI_CLO - Đầu Giồng (Chợ Ba Si),1030,Tỉnh Vĩnh Long
1030,4292,BHX_BPH_CTH - Thửa 50 175 và 51 Minh Hưng,1026,Tỉnh Đồng Nai
1031,27963,BHX_HCM_BPH - 389 An Dương Vương,1027,Thành phố Hồ Chí Minh
1032,28738,BHX_AGI_VKH - Vân Khánh,1031,Tỉnh An Giang
1033,30164,BHX_VLO_THA - chợ Đường Chừa,1030,Tỉnh Vĩnh Long
1034,4724,BHX_DON_LTH - 3210 QL51 Phước Thái,1026,Tỉnh Đồng Nai
1035,14341,BHX_KGI_CTH - Kho Lạnh Thốt Nốt (HUB),1031,Tỉnh An Giang
1036,28805,BHX_HCM_ANH - H4-H5 Dương Quảng Hàm,1027,Thành phố Hồ Chí Minh
1037,4569,BHX_TGI_CLA - Thửa 29 Phường 5 Cai Lậy,1029,Tỉnh Đồng Tháp
1038,7778,BHX_CTH_TNO - Kho Nhập Khẩu Thốt Nốt,1032,Thành phố Cần Thơ
1039,28019,BHX_GLA_KGA - Kon Gang,1022,Tỉnh Gia Lai
1040,4693,BHX_TNI_TCH - Thửa 89 Tân Đông,1028,Tỉnh Tây Ninh
1041,6831,BHX_KHH_NTR - 51 Trần Phú OFF,1023,Tỉnh Khánh Hòa
1042,9495,BHX_STR_LPH - Long Phú,1032,Thành phố Cần Thơ
1043,14565,BHX_HCM_GVA - 38/3A Quang Trung,1027,Thành phố Hồ Chí Minh
1044,14357,BHX_QNG_TNG - Nghĩa Kỳ,1021,Tỉnh Quảng Ngãi
1045,15050,BHX_KGI_CTH - Thạnh Lộc,1031,Tỉnh An Giang
1046,28028,BHX_HTI_BHL - Bắc Hồng Lĩnh,1017,Tỉnh Hà Tĩnh
1047,4738,BHX_AGI_LXU - Thửa 110 Bình Khánh,1031,Tỉnh An Giang
1048,3818,BHX_HCM_BTA - 390/65/55 Quốc Lộ 1A,1027,Thành phố Hồ Chí Minh
1049,10377,BHX_HCM_HMO - 28/10B Ấp Trung Đông,1027,Thành phố Hồ Chí Minh
1050,6439,BHX_KGI_HDA - Quốc Lộ 80 Đường Hòn,1031,Tỉnh An Giang
1051,10668,BHX_HCM_BCH - Kho Nhập Khẩu Trần Đại Nghĩa (FRESH),1027,Thành phố Hồ Chí Minh
1052,30056,BHX_HPH_CHU - Bắc Hưng,1012,Thành phố Hải Phòng
1053,8863,BHX_HCM_BTH - 27C Võ Duy Ninh,1027,Thành phố Hồ Chí Minh
1054,14837,BHX_HGI_LMY - Lương Nghĩa,1032,Thành phố Cần Thơ
1055,14822,BHX_BRV_CDU - TT Ngãi Giao,1027,Thành phố Hồ Chí Minh
1056,4467,BHX_LAN_BLU - Thửa 39 Thị Trấn Bến Lức,1028,Tỉnh Tây Ninh
1057,2808,BHX_HCM_BCH - D13/43 Đường 18B,1027,Thành phố Hồ Chí Minh
1058,5816,BHX_TNI_CTH - Thái Bình (Chợ Bình Phong),1028,Tỉnh Tây Ninh
1059,4074,BHX_HCM_HMO - 6/5A Ấp 4 Đông Thạnh,1027,Thành phố Hồ Chí Minh
1060,14312,BHX_QNA_NTH - 77 Nguyễn Văn Linh,1020,Thành phố Đà Nẵng
1061,1630,BHX_HCM_BTA - 15 Đường 5C,1027,Thành phố Hồ Chí Minh
1062,5726,BHX_HCM_Q07 - 1212 Huỳnh Tấn Phát,1027,Thành phố Hồ Chí Minh
1063,6514,BHX_DON_XLO - 90 Tổ 22 (Xuân Hòa),1026,Tỉnh Đồng Nai
1064,28773,BHX_HCM_VLA - 452 Ngô Gia Tự,1027,Thành phố Hồ Chí Minh
1065,14817,BHX_TVI_CNG - Mỹ Long,1030,Tỉnh Vĩnh Long
1066,15775,BHX_HCM_TTH - 98 Nguyễn An Ninh,1027,Thành phố Hồ Chí Minh
1067,6833,BHX_LAN_DHO - Tràm Lạc (Mỹ Hạnh Bắc),1028,Tỉnh Tây Ninh
1068,6235,BHX_DNG_DMI - Lê Duẩn,1025,Tỉnh Lâm Đồng
1069,5387,BHX_TGI_CBE - Thửa 61 An Cư (Ngã 3 Chợ Giồng),1029,Tỉnh Đồng Tháp
1070,6311,BHX_KGI_ABI - Quốc Lộ 63 (Thứ Ba),1031,Tỉnh An Giang
1071,3647,BHX_HCM_Q07 - 49 Lý Phục Man,1027,Thành phố Hồ Chí Minh
1072,9202,BHX_LDO_DLA - 63 Bùi Thị Xuân,1025,Tỉnh Lâm Đồng
1073,6215,BHX_DLA_KPA - 81 Lê Duẩn,1024,Tỉnh Đắk Lắk
1074,14463,BHX_HCM_TDU - S6.01 Vinhomes Grand Park,1027,Thành phố Hồ Chí Minh
1075,1698,BHX_HCM_TPH - 79 Cầu Xéo,1027,Thành phố Hồ Chí Minh
1076,4955,BHX_BDU_DAN - Thửa 1786 Bình Đường 3,1027,Thành phố Hồ Chí Minh
1077,3237,BHX_HCM_BCH - 299A/12 An Phú Tây,1027,Thành phố Hồ Chí Minh
1078,4748,BHX_BDU_BCA - 98 Mỹ Phước,1027,Thành phố Hồ Chí Minh
1079,29930,BHX_VLO_ATR - Lò Co,1030,Tỉnh Vĩnh Long
1080,4428,BHX_TGI_CTH - Thửa 756 Tân Thuận (Ngã Ba Giồng),1029,Tỉnh Đồng Tháp
1081,6020,BHX_HCM_TDU - 1385/1 Nguyễn Duy Trinh,1027,Thành phố Hồ Chí Minh
1082,28125,BHX_NBI_KDO - Kim Đông,1014,Tỉnh Ninh Bình
1083,28680,BHX_NBI_HAN - Hải Anh (chợ Đền),1014,Tỉnh Ninh Bình
1084,15549,BHX_BPH_DXO - Tân Xuân,1026,Tỉnh Đồng Nai
1085,1972,BHX_HCM_TPH - 216 Kênh 19 Tháng 5,1027,Thành phố Hồ Chí Minh
1086,6580,BHX_BLI_GRA - 165 Quốc Lộ 1A Hộ Phòng,1033,Tỉnh Cà Mau
1087,15776,BHX_LDO_HTB - Hàm Trí,1025,Tỉnh Lâm Đồng
1088,7789,BHX_DLA_KNA - 74B Nguyễn Tất Thành,1024,Tỉnh Đắk Lắk
1089,4003,BHX_BDU_TUY - Thửa 537 Liên Huyện,1027,Thành phố Hồ Chí Minh
1090,6884,BHX_BDU_BCA - Thửa 1174 An Tây,1027,Thành phố Hồ Chí Minh
1091,10293,BHX_DON_LKH - Xuân Lập,1026,Tỉnh Đồng Nai
1092,4933,BHX_TNI_HTH - Thửa 566 Trường Thiện,1028,Tỉnh Tây Ninh
1093,15585,BHX_DNA_CLE - Đường Lê Đình Kỵ,1020,Thành phố Đà Nẵng
1094,6655,BHX_HCM_NBE - Kho DC Nhà Bè,1027,Thành phố Hồ Chí Minh
1095,8539,BHX_BPH_BDA - Thửa 134 Quốc Lộ 14,1026,Tỉnh Đồng Nai
1096,2143,BHX_HCM_BTA - 69 Đường Số 15,1027,Thành phố Hồ Chí Minh
1097,14171,BHX_DNA_CLE - Hoà An,1020,Thành phố Đà Nẵng
1098,9156,BHX_BLI_BLI - 05/1 Cao Văn Lầu,1033,Tỉnh Cà Mau
1099,6183,BHX_HCM_Q05 - 62 Trần Bình Trọng,1027,Thành phố Hồ Chí Minh
1100,5706,BHX_BLI_BLI - 46 Nguyễn Công Tộc,1033,Tỉnh Cà Mau
1101,3271,BHX_HCM_NBE - 2/4 Lê Văn Lương,1027,Thành phố Hồ Chí Minh
1102,15665,BHX_HCM_TTH - 6/4D Lê Văn Khương,1027,Thành phố Hồ Chí Minh
1103,14412,BHX_QNG_TBO - Trà Xuân,1021,Tỉnh Quảng Ngãi
1104,30032,BHX_LAN_CDU - Kho Đóng Gói Cần Đước (HUB),1028,Tỉnh Tây Ninh
1105,7668,BHX_LDO_CTI - 90 Phước Cát,1025,Tỉnh Lâm Đồng
1106,8911,BHX_CTH_NKI - Thửa 63 An Bình,1032,Thành phố Cần Thơ
1107,13394,BHX_HCM_BTA - 4423 Nguyễn Cửu Phú (HUB),1027,Thành phố Hồ Chí Minh
1108,4603,BHX_HCM_Q08 - 338 Bình Đông,1027,Thành phố Hồ Chí Minh
1109,6204,BHX_LAN_DHO - Ấp 2 Hựu Thạnh,1028,Tỉnh Tây Ninh
1110,28808,BHX_VLO_TTH - Trung Thành,1030,Tỉnh Vĩnh Long
1111,14451,BHX_QTR_DHA - 81 Lê Lợi,1018,Tỉnh Quảng Trị
1112,10450,BHX_KHH_DKH - Kho XLCL Diên Khánh,1023,Tỉnh Khánh Hòa
1113,9279,BHX_HCM_BCH - 932 Quốc Lộ 50,1027,Thành phố Hồ Chí Minh
1114,28927,BHX_HCM_TNA - Rạch Bắp 2,1027,Thành phố Hồ Chí Minh
1115,2714,BHX_HCM_GVA - 178-178A Đường Số 8,1027,Thành phố Hồ Chí Minh
1116,6475,BHX_HCM_Q08 - 639 Tạ Quang Bửu,1027,Thành phố Hồ Chí Minh
1117,28899,BHX_HYE_DCH - Đông Lâm,1013,Tỉnh Hưng Yên
1118,9059,BHX_CTH_TNO - Kho Sơ Chế Thịt Thốt Nốt,1032,Thành phố Cần Thơ
1119,30183,BHX_HCM_THI - Đường ĐH 418,1027,Thành phố Hồ Chí Minh
1120,3624,BHX_HCM_GVA - 278 Phạm Văn Chiêu,1027,Thành phố Hồ Chí Minh
1121,14698,BHX_TTH_PXU - 232  Đinh Tiên Hoàng,1019,Thành phố Huế
1122,4848,BHX_DTH_CLA - Thửa 52 Mỹ Phú,1029,Tỉnh Đồng Tháp
1123,6695,BHX_HCM_HMO - 102/7B Ấp 7 Xuân Thới Thượng,1027,Thành phố Hồ Chí Minh
1124,9011,BHX_BPH_CTH - Minh Thành,1026,Tỉnh Đồng Nai
1125,28018,BHX_DON_NBI - Nha Bích,1026,Tỉnh Đồng Nai
1126,28608,BHX_DLA_THO - Trần Phú,1024,Tỉnh Đắk Lắk
1127,7001,BHX_BTR_CTH - Kho DC Bến Tre (Đổi -Trả NCC),1030,Tỉnh Vĩnh Long
1128,3437,BHX_HCM_TDU - 419 Nguyễn Thị Định,1027,Thành phố Hồ Chí Minh
1129,4986,BHX_DON_TBO - 02/1 Nhân Hòa (Tây Hòa),1026,Tỉnh Đồng Nai
1130,6129,BHX_TNI_TNI - Khu phố 3 Phường 1,1028,Tỉnh Tây Ninh
1131,8038,BHX_BPH_LNI - Thửa 152 Lộc Hưng,1026,Tỉnh Đồng Nai
1132,3254,BHX_HCM_TDU - 4A Đường Số 11,1027,Thành phố Hồ Chí Minh
1133,6007,BHX_TGI_MTH - Bình Tạo (KCN Mỹ Tho),1029,Tỉnh Đồng Tháp
1134,28298,BHX_NBI_HKH -  Hiển Khánh,1014,Tỉnh Ninh Bình
1135,30234,BHX_VLO_TLU - Tân Thành,1030,Tỉnh Vĩnh Long
1136,3501,BHX_HCM_Q12 - 66 Đông Hưng Thuận,1027,Thành phố Hồ Chí Minh
1137,14426,BHX_QBI_DHO - 37 - 39 Tố Hữu,1018,Tỉnh Quảng Trị
1138,14360,BHX_CMA_DDO - Đường 19/5,1033,Tỉnh Cà Mau
1139,28297,BHX_NBI_TNA - 101-103 Phạm Ngũ Lão,1014,Tỉnh Ninh Bình
1140,28833,BHX_HCM_BTD - 285 Chiến Lược,1027,Thành phố Hồ Chí Minh
1141,7160,BHX_KGI_CTH - Quốc Lộ 61 Minh An,1031,Tỉnh An Giang
1142,6820,BHX_BTH_PTH - 63 Thủ Khoa Huân,1025,Tỉnh Lâm Đồng
1143,15788,BHX_GLA_TPH - Diêu Trì,1022,Tỉnh Gia Lai
1144,15202,BHX_BDU_TAN - Kho Lạnh Trần Đại Nghĩa (HUB),1027,Thành phố Hồ Chí Minh
1145,5775,BHX_KGI_RGI - 1352 Nguyễn Trung Trực,1031,Tỉnh An Giang
1146,10390,BHX_LAN_KTU - Bình Hiệp,1028,Tỉnh Tây Ninh
1147,9226,BHX_HCM_BCH - An Phú Tây,1027,Thành phố Hồ Chí Minh
1148,6818,BHX_DON_NTR - Thửa 219 Phú Thạnh,1026,Tỉnh Đồng Nai
1149,2453,BHX_HCM_HMO - 2/2 Phan Văn Hớn,1027,Thành phố Hồ Chí Minh
1150,2182,BHX_HCM_Q12 - 39/11A Tân Thới Nhất 1,1027,Thành phố Hồ Chí Minh
1151,27948,BHX_HCM_APD - 346C Hà Huy Giáp,1027,Thành phố Hồ Chí Minh
1152,28169,BHX_VLO_THA - Thạnh Hải,1030,Tỉnh Vĩnh Long
1153,14819,BHX_CTH_TNO - Trung Kiên,1032,Thành phố Cần Thơ
1154,6343,BHX_TNI_GDA - Cây Nính (Phước Trạch),1028,Tỉnh Tây Ninh
1155,29962,BHX_QTR_DTH - Đồng Thuận,1018,Tỉnh Quảng Trị
1156,14434,BHX_LAN_CGI - Trị Yên,1028,Tỉnh Tây Ninh
1157,8867,BHX_BRV_TTH - Mỹ Xuân,1027,Thành phố Hồ Chí Minh
1158,13456,BHX_DON_LKH - HUB Long Khánh,1026,Tỉnh Đồng Nai
1159,4231,BHX_BTR_CTH - Thửa 62 đường ĐT883 (Chợ Tân Huề Đông),1030,Tỉnh Vĩnh Long
1160,6157,BHX_AGI_CDO - Thửa 450 Châu Phú B,1031,Tỉnh An Giang
1161,4624,BHX_BDU_BCA - Thửa 189 Mỹ Phước,1027,Thành phố Hồ Chí Minh
1162,9147,BHX_KGI_GQU - Vĩnh Tuy,1031,Tỉnh An Giang
1163,8843,BHX_DON_LKH - Suối Tre,1026,Tỉnh Đồng Nai
1164,28568,BHX_QTR_DTH - Hồ Chí Minh OFF,1018,Tỉnh Quảng Trị
1165,14507,BHX_HTI_HTI - Đại Nài,1017,Tỉnh Hà Tĩnh
1166,6386,BHX_BTH_BBI - Nguyễn Văn Trỗi (Chợ Hải Ninh),1025,Tỉnh Lâm Đồng
1167,5728,BHX_HCM_BCH - Kho Lạnh TĐN Miền Đông,1027,Thành phố Hồ Chí Minh
1168,14338,BHX_KGI_RGI - Lý Thường Kiệt Nối Dài,1031,Tỉnh An Giang
1169,29757,BHX_NBI_LNH - Lý Nhân ( Chợ Phúc),1014,Tỉnh Ninh Bình
1170,4689,BHX_AGI_CDO - Thửa 112 Vĩnh Mỹ,1031,Tỉnh An Giang
1171,14770,BHX_QNG_SHA - TT Di Lăng,1021,Tỉnh Quảng Ngãi
1172,14390,BHX_HCM_TDU - 457 Quốc Lộ 13,1027,Thành phố Hồ Chí Minh
1173,8124,BHX_KHH_NTR - 106 Nguyễn Trãi,1023,Tỉnh Khánh Hòa
1174,3786,BHX_HCM_NBE - 946 Lê Văn Lương,1027,Thành phố Hồ Chí Minh
1175,30022,BHX_HCM_BCO - Số 6 Đường Số 6,1027,Thành phố Hồ Chí Minh
1176,4899,BHX_HCM_Q08 - 199 Phú Định,1027,Thành phố Hồ Chí Minh
1177,28849,BHX_HCM_PHA - Phước Hải,1027,Thành phố Hồ Chí Minh
1178,15739,BHX_VLO_PQU - Phước Hòa,1030,Tỉnh Vĩnh Long
1179,6431,BHX_CMA_TVT - Khóm 1 Trần Văn Thời,1033,Tỉnh Cà Mau
1180,3854,BHX_HCM_Q07 - 35 Phạm Hữu Lầu,1027,Thành phố Hồ Chí Minh
1181,6205,BHX_BTH_TPH - Vĩnh Tiến (Chợ Vĩnh Tân),1025,Tỉnh Lâm Đồng
1182,2004,BHX_HCM_BTA - 574 SINCO,1027,Thành phố Hồ Chí Minh
1183,28835,BHX_HYE_VQU - Kho DC Thái Bình,1013,Tỉnh Hưng Yên
1184,29886,BHX_HCM_BTD - 34 Mã Lò,1027,Thành phố Hồ Chí Minh
1185,6753,BHX_NTH_NPH - Phước Hậu (Chợ Hiếu Lễ),1023,Tỉnh Khánh Hòa
1186,13845,BHX_HCM_Q12 - 74 Vườn Lài,1027,Thành phố Hồ Chí Minh
1187,4416,"BHX_DTH_TMU - Thửa 39, 40 Gò Tháp",1029,Tỉnh Đồng Tháp
1188,3713,BHX_HCM_Q07 - 2 Đường Số 17,1027,Thành phố Hồ Chí Minh
1189,15565,BHX_HCM_Q07 - 72-74 Đường số 1,1027,Thành phố Hồ Chí Minh
1190,10463,BHX_HCM_BTA - Kho XLCL Vĩnh Lộc,1027,Thành phố Hồ Chí Minh
1191,28624,BHX_HYE_KXU - Chợ Cao Mại,1013,Tỉnh Hưng Yên
1192,4482,BHX_HGI_VTH - Thửa 748 750 và 749 Phường 7 Vị Thanh,1032,Thành phố Cần Thơ
1193,14384,BHX_BPH_BLO - Thanh Lương,1026,Tỉnh Đồng Nai
1194,6251,BHX_DLA_BHO - 1303 Hùng Vương,1024,Tỉnh Đắk Lắk
1195,4895,BHX_DON_VCU - Đường ĐT768 (Chợ Thạnh Phú),1026,Tỉnh Đồng Nai
1196,7884,BHX_DNG_DGL - QL28 Quảng Khê,1025,Tỉnh Lâm Đồng
1197,29913,BHX_HPH_THU - Kiền Bái,1012,Thành phố Hải Phòng
1198,8795,BHX_HCM_GVA - 43 Đỗ Thúc Tịnh,1027,Thành phố Hồ Chí Minh
1199,28941,BHX_HPH_PLI - Trần Tất Văn,1012,Thành phố Hải Phòng
1200,5026,BHX_BPH_PLO - Thửa 83 Phước Bình,1026,Tỉnh Đồng Nai
1201,7059,BHX_LDO_DTR - Kho Đức Trọng (HUB),1025,Tỉnh Lâm Đồng
1202,15583,BHX_BDU_DAN - Tân Đông Hiệp (Chợ Thông Dụng),1027,Thành phố Hồ Chí Minh
1203,28840,BHX_HCM_CLO - 32 Trang Tử,1027,Thành phố Hồ Chí Minh
1204,4484,BHX_CTH_CDO - Thửa 348 và 349 Chợ Cờ Đỏ,1032,Thành phố Cần Thơ
1205,8552,BHX_DON_CMY - Thửa số 159 Xuân Quế,1026,Tỉnh Đồng Nai
1206,4885,BHX_CTH_NKI - 73 Phạm Ngũ Lão,1032,Thành phố Cần Thơ
1207,13391,BHX_HCM_BCH - 932 Quốc Lộ 50 (HUB),1027,Thành phố Hồ Chí Minh
1208,3400,BHX_HCM_BTA - 20 Hồ Văn Long,1027,Thành phố Hồ Chí Minh
1209,9449,BHX_HCM_BCH - Qui Đức,1027,Thành phố Hồ Chí Minh
1210,2786,BHX_HCM_Q12 - 265/54 Trường Chinh,1027,Thành phố Hồ Chí Minh
1211,28603,BHX_HYE_QLI - Quang Lịch (chợ Đác),1013,Tỉnh Hưng Yên
1212,10456,BHX_LDO_DTR - Kho XLCL Đức Trọng,1025,Tỉnh Lâm Đồng
1213,4763,BHX_TGI_MTH - 264 Ấp Bắc,1029,Tỉnh Đồng Tháp
1214,6775,BHX_LAN_CGI - Kim Điền (Chợ Chiều Ngã 3 Tân Kim),1028,Tỉnh Tây Ninh
1215,6233,BHX_NTH_NSO - Hạnh Trí 1 (Chợ Quảng Sơn),1023,Tỉnh Khánh Hòa
1216,15587,BHX_HTI_KAN - Chợ Cũ Kỳ Anh,1017,Tỉnh Hà Tĩnh
1217,5260,BHX_HCM_TBI - 15 Nguyễn Sỹ Sách,1027,Thành phố Hồ Chí Minh
1218,6725,BHX_HCM_BCH - E3/89B Phong Phú,1027,Thành phố Hồ Chí Minh
1219,5019,BHX_AGI_TBI - Thửa 74 Tịnh Biên,1031,Tỉnh An Giang
1220,6004,BHX_HCM_Q07 - 734 Huỳnh Tấn Phát,1027,Thành phố Hồ Chí Minh
1221,6857,BHX_BDU_TDM - Thửa 10 Tương Bình Hiệp,1027,Thành phố Hồ Chí Minh
1222,6218,BHX_BLI_DHA - Diêm Điền (Long Điền Tây),1033,Tỉnh Cà Mau
1223,9388,BHX_BDU_DAN - Khu Phố Nhị Đồng 2,1027,Thành phố Hồ Chí Minh
1224,6765,BHX_DLA_BMT - 79 Y Wang,1024,Tỉnh Đắk Lắk
1225,28771,BHX_NBI_HTI - Hải Tiến ( Chợ Cồn),1014,Tỉnh Ninh Bình
1226,14359,BHX_PYE_THO - 03 Thăng Long,1024,Tỉnh Đắk Lắk
1227,14329,BHX_QNG_TNG - Phạm Văn Đồng,1021,Tỉnh Quảng Ngãi
1228,10070,BHX_AGI_CPH - Thạnh Mỹ Tây,1031,Tỉnh An Giang
1229,5084,BHX_TGI_GCT - Thửa 20 Vĩnh Bình,1029,Tỉnh Đồng Tháp
1230,4692,BHX_TNI_TCH - Thửa 294 Tân Châu,1028,Tỉnh Tây Ninh
1231,29790,BHX_VLO_SPH - Long Phú,1030,Tỉnh Vĩnh Long
1232,8350,BHX_HCM_TBI - 149 Hoàng Hoa Thám,1027,Thành phố Hồ Chí Minh
1233,6508,BHX_DLA_BMT - Kho Buôn Ma Thuột (HUB),1024,Tỉnh Đắk Lắk
